direction,listId,scrollY,timestamp,velocityPx
DOWN,main_scroll,2682,1775876827048,0.0
DOWN,main_scroll,2689,1775876827065,0.0
DOWN,main_scroll,2698,1775876827082,0.0
DOWN,main_scroll,2706,1775876827098,0.0
DOWN,main_scroll,2715,1775876827115,0.0
DOWN,main_scroll,2720,1775876827131,0.0
DOWN,main_scroll,2724,1775876827148,0.0
DOWN,main_scroll,2723,1775876827181,0.0
DOWN,main_scroll,2721,1775876827198,0.0
DOWN,main_scroll,2720,1775876827215,0.0
DOWN,main_scroll,2719,1775876827232,0.0
DOWN,main_scroll,2717,1775876827248,0.0
DOWN,main_scroll,2716,1775876827265,0.0
DOWN,main_scroll,2715,1775876827282,0.0
DOWN,main_scroll,2714,1775876827315,0.0
DOWN,main_scroll,2713,1775876827365,0.0
DOWN,main_scroll,2733,1775876829085,0.0
DOWN,main_scroll,2780,1775876829101,0.0
DOWN,main_scroll,2816,1775876829118,0.0
DOWN,main_scroll,2853,1775876829135,0.0
DOWN,main_scroll,2881,1775876829151,0.0
DOWN,main_scroll,2905,1775876829168,0.0
DOWN,main_scroll,2919,1775876829185,0.0
DOWN,main_scroll,2930,1775876829201,0.0
DOWN,main_scroll,2939,1775876829218,0.0
DOWN,main_scroll,2947,1775876829235,0.0
DOWN,main_scroll,2954,1775876829251,0.0
DOWN,main_scroll,2965,1775876829268,0.0
DOWN,main_scroll,2978,1775876829285,0.0
DOWN,main_scroll,2995,1775876829302,0.0
DOWN,main_scroll,3012,1775876829319,0.0
DOWN,main_scroll,3027,1775876829335,0.0
DOWN,main_scroll,3043,1775876829351,0.0
DOWN,main_scroll,3057,1775876829368,0.0
DOWN,main_scroll,3069,1775876829385,0.0
DOWN,main_scroll,3081,1775876829402,0.0
DOWN,main_scroll,3094,1775876829418,0.0
DOWN,main_scroll,3106,1775876829435,0.0
DOWN,main_scroll,3116,1775876829451,0.0
DOWN,main_scroll,3124,1775876829468,0.0
DOWN,main_scroll,3130,1775876829485,0.0
DOWN,main_scroll,3136,1775876829502,0.0
DOWN,main_scroll,3141,1775876829518,0.0
